ACTIV,CMPNO,PLTNO,ARRCD,CUSNO,INVNO,SEQNO,BATCH,ARTDT,AMONT,DISCT,MCHAM,REFNO,ARGL#,COMNT,POSTD,RTCOD,TCRCD,TEXRT,FAMON,FDIST,FMCAM,IAMON,IDIST,AUDDT,AUDTM,AUDUP,AUDUS,RATGA,RAVTA,RADRN,RAFGA,RAFTA,RADBB,RAFBB,RABBC
1,10,0,P,386501,104191,1,21214,6/9/2017,-42709.1,0,0,60917,1120404,          ,P,PY,US ,1,-42709.1,0,0,-42709.1,0,6/12/2017,93557,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,386501,104237,1,21214,6/9/2017,-26045.25,0,0,60917,1120404,          ,P,PY,US ,1,-26045.25,0,0,-26045.25,0,6/12/2017,93557,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,386501,104238,1,21214,6/9/2017,-14565.25,0,0,60917,1120404,          ,P,PY,US ,1,-14565.25,0,0,-14565.25,0,6/12/2017,93557,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,386501,104241,1,21214,6/9/2017,-46818,0,0,60917,1120404,          ,P,PY,US ,1,-46818,0,0,-46818,0,6/12/2017,93557,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,386501,104303,1,21214,6/9/2017,-25118,0,0,60917,1120404,          ,P,PY,US ,1,-25118,0,0,-25118,0,6/12/2017,93557,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,386501,104345,1,21214,6/9/2017,-162729,0,0,60917,1120404,          ,P,PY,US ,1,-162729,0,0,-162729,0,6/12/2017,93557,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,386501,104408,1,21214,6/9/2017,-17847,0,0,60917,1120404,          ,P,PY,US ,1,-17847,0,0,-17847,0,6/12/2017,93557,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,386501,104446,1,21214,6/9/2017,-25515,0,0,60917,1120404,          ,P,PY,US ,1,-25515,0,0,-25515,0,6/12/2017,93557,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,507000,104389,1,21214,6/9/2017,-4080,0,0,48101,1120404,          ,P,PY,US ,1,-4080,0,0,-4080,0,6/12/2017,93339,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,507000,104390,1,21214,6/9/2017,-4920,0,0,48101,1120404,          ,P,PY,US ,1,-4920,0,0,-4920,0,6/12/2017,93339,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,507000,104391,1,21214,6/9/2017,-10200,0,0,48101,1120404,          ,P,PY,US ,1,-10200,0,0,-10200,0,6/12/2017,93339,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,156101,104464,1,21215,6/12/2017,-27723.59,0,0,60517,1120404,          ,P,PY,US ,1,-27723.59,0,0,-24801.52,0,6/12/2017,102440,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,156101,104464,2,21215,6/12/2017,-1064.15,0,0,60517,9107925003,          ,P,  ,EUR,0.9148,-973.48,0,0,-973.48,0,6/12/2017,102440,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558000,104488,1,21217,6/12/2017,-1155,0,0,61217,1120404,          ,P,PY,US ,1,-1155,0,0,-1155,0,6/12/2017,161658,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104097,1,21218,6/12/2017,-1947,0,0,61217,1120404,          ,P,PY,US ,1,-1947,0,0,-1947,0,6/12/2017,161803,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104258,1,21218,6/12/2017,-3412.5,0,0,61217,1120404,          ,P,PY,US ,1,-3412.5,0,0,-3412.5,0,6/12/2017,161803,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104261,1,21218,6/12/2017,-20263.5,0,0,61217,1120404,          ,P,PY,US ,1,-20263.5,0,0,-20263.5,0,6/12/2017,161803,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,19901,104500,1,21219,6/12/2017,-17220,0,0,13803,1120404,          ,P,PY,US ,1,-17220,0,0,-17220,0,6/12/2017,161824,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,19901,104501,1,21219,6/12/2017,-10875,0,0,13803,1120404,          ,P,PY,US ,1,-10875,0,0,-10875,0,6/12/2017,161824,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,81800,104268,1,21219,6/12/2017,-6400,0,0,248428,1120404,          ,P,PY,US ,1,-6400,0,0,-6400,0,6/12/2017,161839,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,187200,104424,1,21219,6/12/2017,-41220,0,0,42029,1120404,          ,P,PY,US ,1,-41220,0,0,-41220,0,6/12/2017,161830,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,510700,104491,1,21219,6/12/2017,-1051.33,0,0,100982,1120404,          ,P,PY,US ,1,-1051.33,0,0,-1051.33,0,6/12/2017,161903,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,174000,104524,1,21221,6/13/2017,-1458,0,0,295668,1120404,          ,P,PY,US ,1,-1458,0,0,-1458,0,6/13/2017,134741,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104371,1,21222,6/13/2017,-5854.14,0,0,61317,1120404,          ,P,PY,US ,1,-5854.14,0,0,-5854.14,0,6/13/2017,134813,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104372,1,21222,6/13/2017,-35915,0,0,61317,1120404,          ,P,PY,US ,1,-35915,0,0,-35915,0,6/13/2017,134813,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104373,1,21222,6/13/2017,-49940,0,0,61317,1120404,          ,P,PY,US ,1,-49940,0,0,-49940,0,6/13/2017,134813,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104374,1,21222,6/13/2017,-1250.1,0,0,61317,1120404,          ,P,PY,US ,1,-1250.1,0,0,-1250.1,0,6/13/2017,134813,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104384,1,21222,6/13/2017,-1131,0,0,61317,1120404,          ,P,PY,US ,1,-1131,0,0,-1131,0,6/13/2017,134813,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104416,1,21222,6/13/2017,-10065,0,0,61317,1120404,          ,P,PY,US ,1,-10065,0,0,-10065,0,6/13/2017,134813,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47103,104367,1,21222,6/13/2017,-11200,0,0,61317,1120404,          ,P,PY,US ,1,-11200,0,0,-11200,0,6/13/2017,134835,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47103,104368,1,21222,6/13/2017,-9566.6,0,0,61317,1120404,          ,P,PY,US ,1,-9566.6,0,0,-9566.6,0,6/13/2017,134835,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47103,104369,1,21222,6/13/2017,-420,0,0,61317,1120404,          ,P,PY,US ,1,-420,0,0,-420,0,6/13/2017,134835,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47103,104396,1,21222,6/13/2017,-18057,0,0,61317,1120404,          ,P,PY,US ,1,-18057,0,0,-18057,0,6/13/2017,134835,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47103,104397,1,21222,6/13/2017,-17590.2,0,0,61317,1120404,          ,P,PY,US ,1,-17590.2,0,0,-17590.2,0,6/13/2017,134835,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47103,104398,1,21222,6/13/2017,-14191.12,0,0,61317,1120404,          ,P,PY,US ,1,-14191.12,0,0,-14191.12,0,6/13/2017,134835,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104370,1,21222,6/13/2017,-6838.5,0,0,61317,1120404,          ,P,PY,US ,1,-6838.5,0,0,-6838.5,0,6/13/2017,134849,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104417,1,21222,6/13/2017,-55962.9,0,0,61317,1120404,          ,P,PY,US ,1,-55962.9,0,0,-55962.9,0,6/13/2017,134849,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104418,1,21222,6/13/2017,-13137.6,0,0,61317,1120404,          ,P,PY,US ,1,-13137.6,0,0,-13137.6,0,6/13/2017,134849,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104419,1,21222,6/13/2017,-5159.7,0,0,61317,1120404,          ,P,PY,US ,1,-5159.7,0,0,-5159.7,0,6/13/2017,134849,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104420,1,21222,6/13/2017,-2381.4,0,0,61317,1120404,          ,P,PY,US ,1,-2381.4,0,0,-2381.4,0,6/13/2017,134849,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,104375,1,21222,6/13/2017,-1228.5,0,0,61317,1120404,          ,P,PY,US ,1,-1228.5,0,0,-1228.5,0,6/13/2017,134857,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,507000,104525,1,21224,6/14/2017,-6120,0,0,48178,1120404,          ,P,PY,US ,1,-6120,0,0,-6120,0,6/14/2017,143632,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,507000,104526,1,21224,6/14/2017,-4080,0,0,48178,1120404,          ,P,PY,US ,1,-4080,0,0,-4080,0,6/14/2017,143632,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,383400,104171,1,21236,6/15/2017,-1800,0,0,57847,1120404,          ,P,PY,US ,1,-1800,0,0,-1800,0,6/26/2017,141903,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,325702,104245,1,21237,6/15/2017,-1583.5,0,0,61517,1120404,          ,P,PY,US ,1,-1583.5,0,0,-1583.5,0,6/26/2017,141956,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,325702,104245,2,21237,6/15/2017,-15,0,0,61517,4180000,          ,P,  ,US ,1,-15,0,0,-15,0,6/26/2017,141956,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,325702,104246,1,21237,6/15/2017,-13780,0,0,61517,1120404,          ,P,PY,US ,1,-13780,0,0,-13780,0,6/26/2017,141956,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,325702,104247,1,21237,6/15/2017,-2149.5,0,0,61517,1120404,          ,P,PY,US ,1,-2149.5,0,0,-2149.5,0,6/26/2017,141956,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558000,104376,1,21237,6/15/2017,-919.5,0,0,61517,1120404,          ,P,PY,US ,1,-919.5,0,0,-919.5,0,6/26/2017,142218,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558000,104377,1,21237,6/15/2017,-990,0,0,61517,1120404,          ,P,PY,US ,1,-990,0,0,-990,0,6/26/2017,142218,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558000,104787,1,21237,6/15/2017,-1010.36,0,0,61517,1120404,          ,P,PY,US ,1,-1010.36,0,0,-1010.36,0,6/26/2017,142218,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,275201,104421,1,21238,6/16/2017,-5092.5,0,0,61617,1120404,          ,P,PY,US ,1,-5092.5,0,0,-5092.5,0,6/26/2017,142537,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,275201,104422,1,21238,6/16/2017,-6496.2,0,0,61617,1120404,          ,P,PY,US ,1,-6496.2,0,0,-6496.2,0,6/26/2017,142537,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,275201,104423,1,21238,6/16/2017,-3307.5,0,0,61617,1120404,          ,P,PY,US ,1,-3307.5,0,0,-3307.5,0,6/26/2017,142537,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,275201,104478,1,21238,6/16/2017,-3248.1,0,0,61617,1120404,          ,P,PY,US ,1,-3248.1,0,0,-3248.1,0,6/26/2017,142537,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,123500,103444,1,21240,6/16/2017,-1625,0,0,61617,1120404,          ,P,PY,US ,1,-1625,0,0,-1625,0,6/26/2017,142718,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,123500,103518,1,21240,6/16/2017,-19110,0,0,61617,1120404,          ,P,PY,US ,1,-19110,0,0,-19110,0,6/26/2017,142718,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,166800,104356,1,21240,6/16/2017,-4410,0,0,969560,1120404,          ,P,PY,US ,1,-4410,0,0,-4410,0,6/26/2017,142705,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,19901,104578,1,21241,6/19/2017,-42195.2,0,0,13833,1120404,          ,P,PY,US ,1,-42195.2,0,0,-42195.2,0,6/26/2017,142811,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104298,1,21241,6/19/2017,-526.29,0,0,1084,1120404,          ,P,PY,US ,1,-526.29,0,0,-526.29,0,6/26/2017,142836,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104299,1,21241,6/19/2017,-512.79,0,0,1084,1120404,          ,P,PY,US ,1,-512.79,0,0,-512.79,0,6/26/2017,142836,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104300,1,21241,6/19/2017,-512.79,0,0,1084,1120404,          ,P,PY,US ,1,-512.79,0,0,-512.79,0,6/26/2017,142836,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104316,1,21241,6/19/2017,-1183.62,0,0,1084,1120404,          ,P,PY,US ,1,-1183.62,0,0,-1183.62,0,6/26/2017,142836,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104317,1,21241,6/19/2017,-3798.24,0,0,1084,1120404,          ,P,PY,US ,1,-3798.24,0,0,-3798.24,0,6/26/2017,142836,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104318,1,21241,6/19/2017,-687.55,0,0,1084,1120404,          ,P,PY,US ,1,-687.55,0,0,-687.55,0,6/26/2017,142836,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104319,1,21241,6/19/2017,-1060.3,0,0,1084,1120404,          ,P,PY,US ,1,-1060.3,0,0,-1060.3,0,6/26/2017,142836,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104320,1,21241,6/19/2017,-1175.08,0,0,1084,1120404,          ,P,PY,US ,1,-1175.08,0,0,-1175.08,0,6/26/2017,142836,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104322,1,21241,6/19/2017,-582.55,0,0,1084,1120404,          ,P,PY,US ,1,-582.55,0,0,-582.55,0,6/26/2017,142836,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104323,1,21241,6/19/2017,-1013.37,0,0,1084,1120404,          ,P,PY,US ,1,-1013.37,0,0,-1013.37,0,6/26/2017,142836,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104324,1,21241,6/19/2017,-635.05,0,0,1084,1120404,          ,P,PY,US ,1,-635.05,0,0,-635.05,0,6/26/2017,142836,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104325,1,21241,6/19/2017,-661.08,0,0,1084,1120404,          ,P,PY,US ,1,-661.08,0,0,-661.08,0,6/26/2017,142836,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104326,1,21241,6/19/2017,-1326.58,0,0,1084,1120404,          ,P,PY,US ,1,-1326.58,0,0,-1326.58,0,6/26/2017,142836,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,498600,104492,1,21241,6/19/2017,-2850,0,0,14538,1120404,          ,P,PY,US ,1,-2850,0,0,-2850,0,6/26/2017,142801,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,498600,104493,1,21241,6/19/2017,-2380,0,0,14538,1120404,          ,P,PY,US ,1,-2380,0,0,-2380,0,6/26/2017,142801,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,498600,104494,1,21241,6/19/2017,-2600,0,0,14538,1120404,          ,P,PY,US ,1,-2600,0,0,-2600,0,6/26/2017,142801,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,498600,104495,1,21241,6/19/2017,-2400,0,0,14538,1120404,          ,P,PY,US ,1,-2400,0,0,-2400,0,6/26/2017,142801,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,498600,104496,1,21241,6/19/2017,-2400,0,0,14538,1120404,          ,P,PY,US ,1,-2400,0,0,-2400,0,6/26/2017,142801,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,498600,104497,1,21241,6/19/2017,-2500,0,0,14538,1120404,          ,P,PY,US ,1,-2500,0,0,-2500,0,6/26/2017,142801,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,498600,104498,1,21241,6/19/2017,-2600,0,0,14538,1120404,          ,P,PY,US ,1,-2600,0,0,-2600,0,6/26/2017,142801,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,498600,104499,1,21241,6/19/2017,-2400,0,0,14538,1120404,          ,P,PY,US ,1,-2400,0,0,-2400,0,6/26/2017,142801,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,81800,104351,1,21243,6/20/2017,-9750,0,0,248630,1120404,          ,P,PY,US ,1,-9750,0,0,-9750,0,6/26/2017,143148,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,81800,104352,1,21243,6/20/2017,-4800,0,0,248630,1120404,          ,P,PY,US ,1,-4800,0,0,-4800,0,6/26/2017,143148,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,81802,104349,1,21243,6/20/2017,-4800,0,0,248630,1120404,          ,P,PY,US ,1,-4800,0,0,-4800,0,6/26/2017,143128,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,81802,104350,1,21243,6/20/2017,-4800,0,0,248630,1120404,          ,P,PY,US ,1,-4800,0,0,-4800,0,6/26/2017,143128,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,325700,104527,1,21243,6/20/2017,-15158,0,0,167430,1120404,          ,P,PY,US ,1,-15158,0,0,-15158,0,6/26/2017,143116,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,325700,104528,1,21243,6/20/2017,-4188,0,0,167430,1120404,          ,P,PY,US ,1,-4188,0,0,-4188,0,6/26/2017,143116,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,325700,104529,1,21243,6/20/2017,-4960,0,0,167430,1120404,          ,P,PY,US ,1,-4960,0,0,-4960,0,6/26/2017,143116,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,325700,104530,1,21243,6/20/2017,-3968,0,0,167430,1120404,          ,P,PY,US ,1,-3968,0,0,-3968,0,6/26/2017,143116,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,325700,104531,1,21243,6/20/2017,-9375,0,0,167430,1120404,          ,P,PY,US ,1,-9375,0,0,-9375,0,6/26/2017,143116,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,379100,104353,1,21243,6/20/2017,-2710,0,0,18973,1120404,          ,P,PY,US ,1,-2710,0,0,-2710,0,6/26/2017,143054,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,379100,104354,1,21243,6/20/2017,-1633.5,0,0,18973,1120404,          ,P,PY,US ,1,-1633.5,0,0,-1633.5,0,6/26/2017,143054,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,379100,104355,1,21243,6/20/2017,-1924.5,0,0,18973,1120404,          ,P,PY,US ,1,-1924.5,0,0,-1924.5,0,6/26/2017,143054,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,379402,104633,1,21243,6/20/2017,-2050,0,0,42638,1120404,          ,P,PY,US ,1,-2050,0,0,-2050,0,6/26/2017,143042,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,464700,104723,1,21243,6/20/2017,-1900,0,0,3969,1120404,          ,P,PY,US ,1,-1900,0,0,-1900,0,6/26/2017,143032,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,464700,104724,1,21243,6/20/2017,-3400,0,0,3969,1120404,          ,P,PY,US ,1,-3400,0,0,-3400,0,6/26/2017,143032,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,542902,104677,1,21243,6/20/2017,-992,0,0,73121,1120404,          ,P,PY,US ,1,-992,0,0,-992,0,6/26/2017,143102,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104434,1,21244,6/20/2017,-52250,0,0,62017,1120404,          ,P,PY,US ,1,-52250,0,0,-52250,0,6/26/2017,143354,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104435,1,21244,6/20/2017,-1488.15,0,0,62017,1120404,          ,P,PY,US ,1,-1488.15,0,0,-1488.15,0,6/26/2017,143354,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104452,1,21244,6/20/2017,-1587.2,0,0,62017,1120404,          ,P,PY,US ,1,-1587.2,0,0,-1587.2,0,6/26/2017,143354,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
