ACTIV,CMPNO,PLTNO,ARRCD,CUSNO,INVNO,SEQNO,BATCH,ARTDT,AMONT,DISCT,MCHAM,REFNO,ARGL#,COMNT,POSTD,RTCOD,TCRCD,TEXRT,FAMON,FDIST,FMCAM,IAMON,IDIST,AUDDT,AUDTM,AUDUP,AUDUS,RATGA,RAVTA,RADRN,RAFGA,RAFTA,RADBB,RAFBB,RABBC
1,10,0,A,269000,103778,1,21295,7/12/2017,-0.23,0,0,1,4180000,W/O DISC  ,P,  ,US ,1,-0.23,0,0,-0.23,0,7/12/2017,122226,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,269000,103779,1,21295,7/12/2017,-0.07,0,0,1,4180000,W/O DISC  ,P,  ,US ,1,-0.07,0,0,-0.07,0,7/12/2017,122226,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,345000,104412,1,21297,7/12/2017,-1354,0,0,71217,1120404,          ,P,PY,US ,1,-1354,0,0,-1354,0,7/13/2017,92906,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,345000,104412,2,21297,7/12/2017,-21,0,0,71217,4180000,          ,P,  ,US ,1,-21,0,0,-21,0,7/13/2017,92906,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,345000,104482,1,21297,7/12/2017,-4054,0,0,71217,1120404,          ,P,PY,US ,1,-4054,0,0,-4054,0,7/13/2017,92906,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,345000,104483,1,21297,7/12/2017,-3984,0,0,71217,1120404,          ,P,PY,US ,1,-3984,0,0,-3984,0,7/13/2017,92906,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,191200,104666,1,21298,7/13/2017,-600,0,0,1,1210000,          ,P,  ,US ,1,-600,0,0,-600,0,7/13/2017,102758,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,191200,104917,1,21298,7/13/2017,600,0,0,1,1210000,          ,P,  ,US ,1,600,0,0,600,0,7/13/2017,102758,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,175000,917286,1,21299,7/13/2017,23850,0,0,10117,1120404,          ,P,RV,US ,1,23850,0,0,23850,0,7/13/2017,110620,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,175000,917288,2,21299,7/13/2017,10035,0,0,10117,1120404,          ,P,RV,US ,1,10035,0,0,10035,0,7/13/2017,110620,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,175000,917305,1,21299,7/13/2017,13486.5,0,0,10117,1120404,          ,P,RV,US ,1,13486.5,0,0,13486.5,0,7/13/2017,110620,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,175000,917288,3,21300,7/13/2017,-10035,0,0,10117,1120404,          ,P,PY,US ,1,-10035,0,0,-10035,0,7/13/2017,125625,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,175000,817305,1,21301,7/13/2017,13486.5,0,0,1,2112990,IFF       ,P,  ,US ,1,13486.5,0,0,13486.5,0,7/13/2017,130131,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104385,1,21302,7/13/2017,-517.67,0,0,1098,1120404,          ,P,PY,US ,1,-517.67,0,0,-517.67,0,7/13/2017,152301,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104425,1,21302,7/13/2017,-526.29,0,0,1098,1120404,          ,P,PY,US ,1,-526.29,0,0,-526.29,0,7/13/2017,152301,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104489,1,21302,7/13/2017,-1266.08,0,0,1098,1120404,          ,P,PY,US ,1,-1266.08,0,0,-1266.08,0,7/13/2017,152301,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104490,1,21302,7/13/2017,-562.7,0,0,1098,1120404,          ,P,PY,US ,1,-562.7,0,0,-562.7,0,7/13/2017,152301,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,456700,103970,1,21302,7/13/2017,-513.6,0,0,12312,1120404,          ,P,PY,US ,1,-513.6,0,0,-513.6,0,7/13/2017,152309,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,456700,104784,1,21302,7/13/2017,-534.79,0,0,12312,1120404,          ,P,PY,US ,1,-534.79,0,0,-534.79,0,7/13/2017,152309,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,456700,104785,1,21302,7/13/2017,-714.04,0,0,12312,1120404,          ,P,PY,US ,1,-714.04,0,0,-714.04,0,7/13/2017,152309,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,47104,104918,1,21305,7/13/2017,-384.16,0,0,1500,0,          ,P,  ,US ,1,-384.16,0,0,-384.16,0,7/13/2017,181253,OB0460    ,OB0460    ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,19901,104714,1,21307,7/14/2017,-3335,0,0,29868,1120404,          ,P,PY,US ,1,-3335,0,0,-3335,0,7/17/2017,100356,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,271600,104437,1,21307,7/14/2017,-752.18,0,0,40196,1120404,          ,P,PY,US ,1,-752.18,0,0,-752.18,0,7/17/2017,100437,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,410002,104734,1,21307,7/17/2017,-5317.06,0,0,46282,1120404,          ,P,PY,US ,1,-5317.06,0,0,-5317.06,0,7/17/2017,100408,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,544701,104779,1,21307,7/14/2017,-8071.68,0,0,1605,1120404,          ,P,PY,US ,1,-8071.68,0,0,-8071.68,0,7/17/2017,100425,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,544701,104780,1,21307,7/14/2017,-3720.54,0,0,1605,1120404,          ,P,PY,US ,1,-3720.54,0,0,-3720.54,0,7/17/2017,100425,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,544701,104781,1,21307,7/14/2017,-23308.75,0,0,1605,1120404,          ,P,PY,US ,1,-23308.75,0,0,-23308.75,0,7/17/2017,100425,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,544701,921617,1,21307,7/14/2017,7292.4,0,0,1605,1120404,          ,P,PY,US ,1,7292.4,0,0,7292.4,0,7/17/2017,100425,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,275201,104650,1,21308,7/17/2017,-3175.2,0,0,71717,1120404,          ,P,PY,US ,1,-3175.2,0,0,-3175.2,0,7/17/2017,135110,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,275201,104651,1,21308,7/17/2017,-1804.5,0,0,71717,1120404,          ,P,PY,US ,1,-1804.5,0,0,-1804.5,0,7/17/2017,135110,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,275201,104693,1,21308,7/17/2017,-4895.1,0,0,71717,1120404,          ,P,PY,US ,1,-4895.1,0,0,-4895.1,0,7/17/2017,135110,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,275201,104694,1,21308,7/17/2017,-4812,0,0,71717,1120404,          ,P,PY,US ,1,-4812,0,0,-4812,0,7/17/2017,135110,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,383100,104448,1,21308,7/17/2017,-10058,0,0,71717,1120404,          ,P,PY,US ,1,-10058,0,0,-10058,0,7/17/2017,135127,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,383100,104448,2,21308,7/17/2017,-22,0,0,71717,4180000,          ,P,  ,US ,1,-22,0,0,-22,0,7/17/2017,135127,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,123500,103697,1,21309,7/17/2017,-2191,0,0,71717,1120404,          ,P,PY,US ,1,-2191,0,0,-2191,0,7/17/2017,135238,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,123500,103926,1,21309,7/17/2017,-1625,0,0,71717,1120404,          ,P,PY,US ,1,-1625,0,0,-1625,0,7/17/2017,135238,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,123500,103927,1,21309,7/17/2017,-2503,0,0,71717,1120404,          ,P,PY,US ,1,-2503,0,0,-2503,0,7/17/2017,135238,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,413301,104587,1,21309,7/17/2017,-5160.6,0,0,12570,1120404,          ,P,PY,US ,1,-5160.6,0,0,-5160.6,0,7/17/2017,135213,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,413301,104588,1,21309,7/17/2017,-798,0,0,71717,1120404,          ,P,PY,US ,1,-798,0,0,-798,0,7/17/2017,135228,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,19901,104848,1,21310,7/17/2017,-8750,0,0,13966,1120404,          ,P,PY,US ,1,-8750,0,0,-8750,0,7/17/2017,135255,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,63000,104586,1,21310,7/17/2017,-9574.35,0,0,35921,1120404,          ,P,PY,US ,1,-9574.35,0,0,-9574.35,0,7/17/2017,135301,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,386501,104731,1,21310,7/17/2017,-9254,0,0,114837,1120404,          ,P,PY,US ,1,-9254,0,0,-9254,0,7/17/2017,135312,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,386501,104732,1,21310,7/17/2017,-23821,0,0,114837,1120404,          ,P,PY,US ,1,-23821,0,0,-23821,0,7/17/2017,135312,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,386501,104733,1,21310,7/17/2017,-9180,0,0,114837,1120404,          ,P,PY,US ,1,-9180,0,0,-9180,0,7/17/2017,135312,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,314000,104860,1,21312,7/18/2017,-1356.76,0,0,71817,1120404,          ,P,PY,US ,1,-1356.76,0,0,-1356.76,0,7/18/2017,134143,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,314000,104860,2,21312,7/18/2017,-8.99,0,0,71817,4180000,          ,P,  ,US ,1,-8.99,0,0,-8.99,0,7/18/2017,134143,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,390300,104541,1,21312,7/18/2017,-3084.8,0,0,71817,1120404,          ,P,PY,US ,1,-3084.8,0,0,-3084.8,0,7/18/2017,134121,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,390300,104541,2,21312,7/18/2017,-25,0,0,71817,4180000,          ,P,  ,US ,1,-25,0,0,-25,0,7/18/2017,134121,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,81800,104540,1,21313,7/18/2017,-1000,0,0,249164,1120404,          ,P,PY,US ,1,-1000,0,0,-1000,0,7/18/2017,134238,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,81802,104503,1,21313,7/18/2017,-9600,0,0,249164,1120404,          ,P,PY,US ,1,-9600,0,0,-9600,0,7/18/2017,134231,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,81802,104539,1,21313,7/18/2017,-9600,0,0,249164,1120404,          ,P,PY,US ,1,-9600,0,0,-9600,0,7/18/2017,134231,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,383600,104510,1,21313,7/18/2017,-900,0,0,3980,1120404,          ,P,PY,US ,1,-900,0,0,-900,0,7/18/2017,134249,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,383600,104511,1,21313,7/18/2017,-900,0,0,3980,1120404,          ,P,PY,US ,1,-900,0,0,-900,0,7/18/2017,134249,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,383600,104512,1,21313,7/18/2017,-900,0,0,3980,1120404,          ,P,PY,US ,1,-900,0,0,-900,0,7/18/2017,134249,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,383600,104513,1,21313,7/18/2017,-900,0,0,3980,1120404,          ,P,PY,US ,1,-900,0,0,-900,0,7/18/2017,134249,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,383600,104514,1,21313,7/18/2017,-900,0,0,3980,1120404,          ,P,PY,US ,1,-900,0,0,-900,0,7/18/2017,134249,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104707,1,21314,7/18/2017,-2711.74,0,0,71817,1120404,          ,P,PY,US ,1,-2711.74,0,0,-2711.74,0,7/18/2017,134326,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104708,1,21314,7/18/2017,-7759.4,0,0,71817,1120404,          ,P,PY,US ,1,-7759.4,0,0,-7759.4,0,7/18/2017,134326,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104709,1,21314,7/18/2017,-9072.84,0,0,71817,1120404,          ,P,PY,US ,1,-9072.84,0,0,-9072.84,0,7/18/2017,134326,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104725,1,21314,7/18/2017,-3487,0,0,71817,1120404,          ,P,PY,US ,1,-3487,0,0,-3487,0,7/18/2017,134326,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104726,1,21314,7/18/2017,-4471.04,0,0,71817,1120404,          ,P,PY,US ,1,-4471.04,0,0,-4471.04,0,7/18/2017,134326,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104727,1,21314,7/18/2017,-7548,0,0,71817,1120404,          ,P,PY,US ,1,-7548,0,0,-7548,0,7/18/2017,134326,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104763,1,21314,7/18/2017,-2221.92,0,0,71817,1120404,          ,P,PY,US ,1,-2221.92,0,0,-2221.92,0,7/18/2017,134326,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47103,104703,1,21314,7/18/2017,-20602.8,0,0,71817,1120404,          ,P,PY,US ,1,-20602.8,0,0,-20602.8,0,7/18/2017,134344,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47103,104704,1,21314,7/18/2017,-19009.8,0,0,71817,1120404,          ,P,PY,US ,1,-19009.8,0,0,-19009.8,0,7/18/2017,134344,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47103,104705,1,21314,7/18/2017,-7333.4,0,0,71817,1120404,          ,P,PY,US ,1,-7333.4,0,0,-7333.4,0,7/18/2017,134344,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104698,1,21314,7/18/2017,-10716.3,0,0,71817,1120404,          ,P,PY,US ,1,-10716.3,0,0,-10716.3,0,7/18/2017,134402,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104699,1,21314,7/18/2017,-4416,0,0,71817,1120404,          ,P,PY,US ,1,-4416,0,0,-4416,0,7/18/2017,134402,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104700,1,21314,7/18/2017,-26570.25,0,0,71817,1120404,          ,P,PY,US ,1,-26570.25,0,0,-26570.25,0,7/18/2017,134402,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104701,1,21314,7/18/2017,-6323.94,0,0,71817,1120404,          ,P,PY,US ,1,-6323.94,0,0,-6323.94,0,7/18/2017,134402,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104702,1,21314,7/18/2017,-27386.1,0,0,71817,1120404,          ,P,PY,US ,1,-27386.1,0,0,-27386.1,0,7/18/2017,134402,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104751,1,21314,7/18/2017,-52390.8,0,0,71817,1120404,          ,P,PY,US ,1,-52390.8,0,0,-52390.8,0,7/18/2017,134402,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104752,1,21314,7/18/2017,-85333.5,0,0,71817,1120404,          ,P,PY,US ,1,-85333.5,0,0,-85333.5,0,7/18/2017,134402,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104758,1,21314,7/18/2017,-12789,0,0,71817,1120404,          ,P,PY,US ,1,-12789,0,0,-12789,0,7/18/2017,134402,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104759,1,21314,7/18/2017,-13604.25,0,0,71817,1120404,          ,P,PY,US ,1,-13604.25,0,0,-13604.25,0,7/18/2017,134402,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104760,1,21314,7/18/2017,-13800,0,0,71817,1120404,          ,P,PY,US ,1,-13800,0,0,-13800,0,7/18/2017,134402,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104761,1,21314,7/18/2017,-11686.5,0,0,71817,1120404,          ,P,PY,US ,1,-11686.5,0,0,-11686.5,0,7/18/2017,134402,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104762,1,21314,7/18/2017,-12901,0,0,71817,1120404,          ,P,PY,US ,1,-12901,0,0,-12901,0,7/18/2017,134402,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,104625,1,21314,7/18/2017,-4342.4,0,0,71817,1120404,          ,P,PY,US ,1,-4342.4,0,0,-4342.4,0,7/18/2017,134425,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,104706,1,21314,7/18/2017,-8999.1,0,0,71817,1120404,          ,P,PY,US ,1,-8999.1,0,0,-8999.1,0,7/18/2017,134425,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,814625,1,21314,7/18/2017,212.4,0,0,71817,1120404,          ,P,PY,US ,1,212.4,0,0,212.4,0,7/18/2017,134425,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,914625,1,21314,7/18/2017,4342.4,0,0,71817,1120404,          ,P,PY,US ,1,4342.4,0,0,4342.4,0,7/18/2017,134425,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,89000,104643,1,21316,7/19/2017,-1102.5,0,0,71917,1120404,          ,P,PY,US ,1,-1102.5,0,0,-1102.5,0,7/19/2017,105951,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,324200,104973,1,21317,7/19/2017,-8060.58,0,0,71917,1120404,          ,P,PY,US ,1,-8060.58,0,0,-8060.58,0,7/19/2017,110043,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,324200,104973,2,21317,7/19/2017,-219.42,0,0,71917,4180000,          ,P,  ,US ,1,-219.42,0,0,-219.42,0,7/19/2017,110043,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,383400,104811,1,21320,7/19/2017,-1425,0,0,71917,1120404,          ,P,PY,US ,1,-1425,0,0,-1425,0,7/20/2017,94359,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,60800,104728,1,21327,7/20/2017,-5600,0,0,1216,1120404,          ,P,PY,US ,1,-5600,0,0,-5600,0,7/20/2017,162117,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,60800,104729,1,21327,7/20/2017,-5600,0,0,1216,1120404,          ,P,PY,US ,1,-5600,0,0,-5600,0,7/20/2017,162117,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,81800,104470,1,21327,7/20/2017,-6000,0,0,249014,1120404,          ,P,PY,US ,1,-6000,0,0,-6000,0,7/20/2017,162127,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,60800,105109,1,21328,7/20/2017,-24000,0,0,1,4160000,W/O REBATE,P,  ,US ,1,-24000,0,0,-24000,0,7/20/2017,162753,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,60800,105110,1,21328,7/20/2017,-24000,0,0,1,4160000,W/O REBATE,P,  ,US ,1,-24000,0,0,-24000,0,7/20/2017,162753,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,60800,917541,1,21328,7/20/2017,21600,0,0,1,4160000,W/O REBATE,P,  ,US ,1,21600,0,0,21600,0,7/20/2017,162753,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,60800,917542,1,21328,7/20/2017,21600,0,0,1,4160000,W/O REBATE,P,  ,US ,1,21600,0,0,21600,0,7/20/2017,162753,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,175000,105076,1,21329,7/20/2017,-4080,0,0,1,4160000,W/O REBATE,P,  ,US ,1,-4080,0,0,-4080,0,7/20/2017,162838,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,175000,917690,1,21329,7/20/2017,3304.8,0,0,1,4160000,W/O REBATE,P,  ,US ,1,3304.8,0,0,3304.8,0,7/20/2017,162838,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,275201,104764,1,21333,7/21/2017,-4895.1,0,0,72117,1120404,          ,P,PY,US ,1,-4895.1,0,0,-4895.1,0,7/26/2017,113212,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,275201,104765,1,21333,7/21/2017,-3368.4,0,0,72117,1120404,          ,P,PY,US ,1,-3368.4,0,0,-3368.4,0,7/26/2017,113212,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,111011,104894,1,21334,7/21/2017,-1203.25,0,0,14560,1120404,          ,P,PY,US ,1,-1203.25,0,0,-1203.25,0,7/26/2017,113249,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,331000,104943,1,21334,7/21/2017,-1677,0,0,538325,1120404,          ,P,PY,US ,1,-1677,0,0,-1677,0,7/26/2017,113241,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,331000,104944,1,21334,7/21/2017,-941.5,0,0,538325,1120404,          ,P,PY,US ,1,-941.5,0,0,-941.5,0,7/26/2017,113241,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,331000,104945,1,21334,7/21/2017,-3741,0,0,538325,1120404,          ,P,PY,US ,1,-3741,0,0,-3741,0,7/26/2017,113241,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
